"","X","ID","Genotype","Species","Treatment","Order.within.block","mPot..kg.","Dry.weight.of.soil..kg.","mH2O..kg.","Date","PWW","WA","BB","TW","POWW","PD.WT","midday.WT","POWW.NOTES","WU","tgt_swc","SWC","species_geno","PSWC","POSWC"
"856",856,"T52.2","T52","aestivalis","Drought",38,6.582,3.89086351,2.43913649,"12/09",4.64,0.239837976,1,4.874604457,4.87,NA,NA,NA,0.0340000000000002,0.3,0.22841546271976,"aestivalis_T52",0.70495290185354,0.739896687936797
"857",857,"T52.2","T52","aestivalis","Drought",38,6.582,3.89086351,2.43913649,"12/14",4.68,0.194604457,1,4.874604457,4.874604457,NA,NA,NA,0.146666666666667,0.3,0.260107919790909,"aestivalis_T52",0.711030082041933,0.740596240808265
"858",858,"T52.2","T52","aestivalis","Drought",38,6.582,3.89086351,2.43913649,"12/16",4.71,-0.079309192,1,4.630690808,4.71,NA,NA,NA,0.124604457000001,0.3,0.316257637144365,"aestivalis_T52",0.715587967183227,0.715587967183227
"859",859,"T52.3","T52","aestivalis","Drought",30,7.47,4.436690808,2.781309192,"10/28",6.4495,0.464238162,1,6.913738162,NA,NA,NA,NA,0.33444011175,0.8,0.605131999146681,"aestivalis_T52",0.86338688085676,0.86338688085676
"860",860,"T52.3","T52","aestivalis","Drought",30,7.47,4.436690808,2.781309192,"10/30",6.3825,0.531238162,1,6.913738162,NA,NA,NA,NA,0.38594011175,0.8,0.621041772906204,"aestivalis_T52",0.854417670682731,0.854417670682731
"861",861,"T52.3","T52","aestivalis","Drought",30,7.47,4.436690808,2.781309192,"11/06",5.743,0.336345404,1,6.079345404,6.073,NA,NA,NA,0.1865,0.5,0.437405231859601,"aestivalis_T52",0.768808567603748,0.812985274431058
"862",862,"T52.3","T52","aestivalis","Drought",30,7.47,4.436690808,2.781309192,"11/09",5.5085,0.570845404,1,6.079345404,6.0755,NA,NA,NA,0.374500000000001,0.5,0.396237568685244,"aestivalis_T52",0.737416331994645,0.813319946452477
"863",863,"T52.3","T52","aestivalis","Drought",30,7.47,4.436690808,2.781309192,"11/11",5.71,0.091214485,1,5.801214485,5.8,NA,NA,NA,0.2995,0.4,0.4329109454509,"aestivalis_T52",0.764390896921017,0.776439089692102
"864",864,"T52.3","T52","aestivalis","Drought",30,7.47,4.436690808,2.781309192,"11/13",5.52,0.003083566,1,5.523083566,5.523083566,NA,NA,NA,0.22,0.3,0.349227333118453,"aestivalis_T52",0.738955823293173,0.739368616599732
"865",865,"T52.3","T52","aestivalis","Drought",30,7.47,4.436690808,2.781309192,"11/16",5.28,0.243083566,1,5.523083566,5.52,NA,NA,NA,0.149999999999999,0.3,0.256300513675504,"aestivalis_T52",0.706827309236948,0.738955823293173
"866",866,"T52.3","T52","aestivalis","Drought",30,7.47,4.436690808,2.781309192,"11/25",5.32,0.203083566,1,5.523083566,5.53,NA,NA,NA,0.195999999999999,0.3,0.273004236200719,"aestivalis_T52",0.712182061579652,0.740294511378849
"867",867,"T52.3","T52","aestivalis","Drought",30,7.47,4.436690808,2.781309192,"11/27",5.34,0.183083566,1,5.523083566,5.535,NA,NA,NA,0.18225,0.3,0.268330178373063,"aestivalis_T52",0.714859437751004,0.740963855421687
"868",868,"T52.3","T52","aestivalis","Drought",30,7.47,4.436690808,2.781309192,"11/30",5.3,0.223083566,1,5.523083566,5.52,NA,NA,NA,0.1227,0.3,0.262038177451218,"aestivalis_T52",0.7095046854083,0.738955823293173
"869",869,"T52.3","T52","aestivalis","Drought",30,7.47,4.436690808,2.781309192,"12/02",5.37,0.153083566,1,5.523083566,5.37,NA,NA,NA,0.118149999999999,0.3,0.27192560747126,"aestivalis_T52",0.718875502008032,0.718875502008032
"870",870,"T52.3","T52","aestivalis","Drought",30,7.47,4.436690808,2.781309192,"12/04",5.27,-0.025047354,1,5.244952646,5.27,NA,NA,NA,0.0681500000000005,0.2,0.226982743887613,"aestivalis_T52",0.705488621151272,0.705488621151272
"871",871,"T52.4","T52","aestivalis","Drought",31,7.662,4.554707521,2.855292479,"10/28",6.48,0.610941504,1,7.090941504,NA,NA,NA,NA,0.48114345375,0.8,0.603805911961708,"aestivalis_T52",0.845732184808144,0.845732184808144
"872",872,"T52.4","T52","aestivalis","Drought",31,7.662,4.554707521,2.855292479,"10/30",6.46,0.630941504,1,7.090941504,NA,NA,NA,NA,0.48564345375,0.8,0.582529632755006,"aestivalis_T52",0.843121900287131,0.843121900287131
"873",873,"T52.4","T52","aestivalis","Drought",31,7.662,4.554707521,2.855292479,"11/06",5.81,0.424353761,1,6.23435376,6.23,NA,NA,NA,0.282000000000001,0.5,0.424927564662282,"aestivalis_T52",0.758287653354216,0.813103628295484
"874",874,"T52.4","T52","aestivalis","Drought",31,7.662,4.554707521,2.855292479,"11/09",5.49,0.744353761,1,6.23435376,6.23,NA,NA,NA,0.55,0.5,0.368891273747512,"aestivalis_T52",0.716523101018011,0.813103628295484
"875",875,"T52.4","T52","aestivalis","Drought",31,7.662,4.554707521,2.855292479,"11/11",5.84,0.108824513,2,5.948824513,5.94,NA,NA,NA,0.324000000000001,0.4,0.43018096677794,"aestivalis_T52",0.762203080135735,0.775254502740799
"876",876,"T52.4","T52","aestivalis","Drought",31,7.662,4.554707521,2.855292479,"11/13",5.54,0.155795265,2,5.695795265,5.695795265,NA,NA,NA,0.34,0.3,0.32117286946771,"aestivalis_T52",0.723048812320543,0.743382310754372
"877",877,"T52.4","T52","aestivalis","Drought",31,7.662,4.554707521,2.855292479,"11/16",5.24,0.455795265,2,5.695795265,5.69,NA,NA,NA,0.21,0.3,0.220184137290266,"aestivalis_T52",0.683894544505351,0.742625946228139
"878",878,"T52.4","T52","aestivalis","Drought",31,7.662,4.554707521,2.855292479,"11/23",5.23,0.465795265,2,5.695795265,5.69,NA,NA,NA,0.364,0.3,0.219169308679428,"aestivalis_T52",0.682589402244845,0.742625946228139
"879",879,"T52.4","T52","aestivalis","Drought",31,7.662,4.554707521,2.855292479,"11/25",5.44,0.255795265,2,5.695795265,5.69,NA,NA,NA,0.19,0.3,0.254191990501159,"aestivalis_T52",0.709997389715479,0.742625946228139
"880",880,"T52.4","T52","aestivalis","Drought",31,7.662,4.554707521,2.855292479,"11/27",5.3715,0.324295265,2,5.695795265,5.738,NA,NA,NA,0.31075,0.3,0.242196721977216,"aestivalis_T52",0.70105716523101,0.74889062907857
"881",881,"T52.4","T52","aestivalis","Drought",31,7.662,4.554707521,2.855292479,"11/30",5.31,0.385795265,2,5.695795265,5.69,NA,NA,NA,0.315700000000001,0.3,0.239832690954249,"aestivalis_T52",0.693030540328896,0.742625946228139
"882",882,"T52.4","T52","aestivalis","Drought",31,7.662,4.554707521,2.855292479,"12/02",5.46,0.235795265,2,5.695795265,5.46,NA,NA,NA,0.19815,0.3,0.257694258683332,"aestivalis_T52",0.712607674236492,0.712607674236492
"883",883,"T52.4","T52","aestivalis","Drought",31,7.662,4.554707521,2.855292479,"12/04",5.23,0.147766017,2,5.377766017,5.37,NA,NA,NA,0.19815,0.2,0.182833276306893,"aestivalis_T52",0.682589402244845,0.700861393891934
"884",884,"T52.4","T52","aestivalis","Drought",31,7.662,4.554707521,2.855292479,"12/07",5.14,5.013912721,2,5.377766017,5.14,NA,NA,NA,0.0820000000000004,0.2,0.157004048480877,"aestivalis_T52",0.670843121900287,0.670843121900287
"885",885,"T52.4","T52","aestivalis","Drought",31,7.662,4.554707521,2.855292479,"12/14",5.3875,0.308295265,2,5.695795265,NA,NA,NA,NA,0.259166666666667,0.3,0.246013365133793,"aestivalis_T52",0.70314539284782,0.70314539284782
"886",886,"T52.5","T52","aestivalis","Drought",36,7.1045,4.212028784,2.640471216,"10/28",6.02,0.694845868,1,6.714845868,NA,NA,NA,NA,0.56504781775,0.8,0.53306057504851,"aestivalis_T52",0.847350270955028,0.847350270955028
"887",887,"T52.5","T52","aestivalis","Drought",36,7.1045,4.212028784,2.640471216,"10/30",6.26,0.454845868,1,6.714845868,NA,NA,NA,NA,0.30954781775,0.8,0.5822942115344,"aestivalis_T52",0.88113167710606,0.88113167710606
"888",888,"T52.5","T52","aestivalis","Drought",36,7.1045,4.212028784,2.640471216,"11/09",5.31,0.474264392,1,5.784264392,5.78,NA,NA,NA,0.280000000000001,0.5,0.40938572230965,"aestivalis_T52",0.747413611091562,0.813568864803997
"889",889,"T52.5","T52","aestivalis","Drought",36,7.1045,4.212028784,2.640471216,"11/11",5.45,0.07021727,1,5.52021727,5.52,NA,NA,NA,0.264,0.4,0.435896142031643,"aestivalis_T52",0.76711943134633,0.776972341473714
"890",890,"T52.5","T52","aestivalis","Drought",36,7.1045,4.212028784,2.640471216,"11/13",5.27,-0.013829851,1,5.256170149,NA,NA,NA,NA,0.19,0.3,0.352577680248418,"aestivalis_T52",0.741783376733056,0.741783376733056
"891",891,"T52.5","T52","aestivalis","Drought",36,7.1045,4.212028784,2.640471216,"11/16",5.06,0.196170149,1,5.256170149,5.25,NA,NA,NA,0.12,0.3,0.265472015582843,"aestivalis_T52",0.712224646350904,0.738968259553804
"892",892,"T52.5","T52","aestivalis","Drought",36,7.1045,4.212028784,2.640471216,"11/23",5.06,0.196170149,1,5.256170149,5.25,NA,NA,NA,0.0840000000000004,0.3,0.261684812776236,"aestivalis_T52",0.712224646350904,0.738968259553804
"893",893,"T52.5","T52","aestivalis","Drought",36,7.1045,4.212028784,2.640471216,"11/25",5.1,0.156170149,1,5.256170149,5.25,NA,NA,NA,0.0900000000000002,0.3,0.26925921838945,"aestivalis_T52",0.71785488070941,0.738968259553804
"894",894,"T52.5","T52","aestivalis","Drought",36,7.1045,4.212028784,2.640471216,"11/27",5.1215,0.134670149,1,5.256170149,5.296,NA,NA,NA,0.12075,0.3,0.273330461406552,"aestivalis_T52",0.720881131677106,0.745443029066085
"895",895,"T52.5","T52","aestivalis","Drought",36,7.1045,4.212028784,2.640471216,"11/30",5.05,0.206170149,1,5.256170149,5.25,NA,NA,NA,0.1337,0.3,0.268501777828128,"aestivalis_T52",0.710817087761278,0.738968259553804
"896",896,"T52.5","T52","aestivalis","Drought",36,7.1045,4.212028784,2.640471216,"12/02",5.11,0.146170149,1,5.256170149,5.11,NA,NA,NA,0.10815,0.3,0.271152819792753,"aestivalis_T52",0.719262439299036,0.719262439299036
"897",897,"T52.5","T52","aestivalis","Drought",36,7.1045,4.212028784,2.640471216,"12/04",5.03,-0.037876973,1,4.992123027,5.03,NA,NA,NA,0.0481500000000001,0.2,0.229493588995821,"aestivalis_T52",0.708001970582026,0.708001970582026
"898",898,"T52.5","T52","aestivalis","Drought",36,7.1045,4.212028784,2.640471216,"12/14",5.11,0.146170149,1,5.256170149,5.25,NA,NA,NA,0.126666666666666,0.3,0.272321200073252,"aestivalis_T52",0.719262439299036,0.738968259553804
"899",899,"T52.5","T52","aestivalis","Drought",36,7.1045,4.212028784,2.640471216,"12/16",5.12,-0.127876973,1,4.992123027,5.12,NA,NA,NA,0.0900000000000003,0.3,0.3242148015523,"aestivalis_T52",0.720669997888662,0.720669997888662
"900",900,"T52.6","T52","aestivalis","Control",1,7.218,4.281793872,2.684206128,"10/28",6.012,0.669158774,1,6.681158774,NA,NA,NA,NA,0.5418216338,0.8,0.549028672957414,"aestivalis_T52",0.832917705735661,0.832917705735661
"901",901,"T52.6","T52","aestivalis","Control",1,7.218,4.281793872,2.684206128,"10/30",5.976,0.705158774,1,6.681158774,NA,NA,NA,NA,0.5482216338,0.8,0.54399925295156,"aestivalis_T52",0.827930174563591,0.827930174563591
"902",902,"T52.6","T52","aestivalis","Control",1,7.218,4.281793872,2.684206128,"11/02",5.645,1.036158774,1,6.681158774,6.693,NA,NA,NA,0.6576216338,0.8,0.475636395834947,"aestivalis_T52",0.78207259628706,0.927265170407315
"903",903,"T52.6","T52","aestivalis","Control",1,7.218,4.281793872,2.684206128,"11/04",5.9715,0.709658774,1,6.681158774,6.6825,NA,NA,NA,0.479,0.8,0.670014165320466,"aestivalis_T52",0.827306733167082,0.925810473815461
"904",904,"T52.6","T52","aestivalis","Control",1,7.218,4.281793872,2.684206128,"11/06",5.959,0.722158774,1,6.681158774,6.6805,NA,NA,NA,0.5875,0.8,0.665729844574738,"aestivalis_T52",0.825574951510114,0.925533388750346
"905",905,"T52.6","T52","aestivalis","Control",1,7.218,4.281793872,2.684206128,"11/09",5.503,1.178158774,1,6.681158774,6.68,NA,NA,NA,0.9255,0.8,0.580415979290246,"aestivalis_T52",0.762399556663896,0.925464117484068
"906",906,"T52.6","T52","aestivalis","Control",1,7.218,4.281793872,2.684206128,"11/11",5.99,0.691158774,1,6.681158774,6.68,NA,NA,NA,0.519999999999999,0.8,0.67103867680314,"aestivalis_T52",0.829869770019396,0.925464117484068
"907",907,"T52.6","T52","aestivalis","Control",1,7.218,4.281793872,2.684206128,"11/13",5.91,0.771158774,1,6.681158774,6.68,NA,NA,NA,0.622,0.8,0.656136691600609,"aestivalis_T52",0.818786367414796,0.925464117484068
"908",908,"T52.6","T52","aestivalis","Control",1,7.218,4.281793872,2.684206128,"11/23",5.409,1.540579387,1,6.949579387,6.9895,NA,NA,NA,1.283,0.9,0.611244461103473,"aestivalis_T52",0.749376558603491,0.968343031310612
"909",909,"T52.6","T52","aestivalis","Control",1,7.218,4.281793872,2.684206128,"11/25",5.76,1.189579387,1,6.949579387,6.95,NA,NA,NA,1.027758078,0.9,0.685847524523645,"aestivalis_T52",0.798004987531172,0.962870601274591
"910",910,"T52.6","T52","aestivalis","Control",1,7.218,4.281793872,2.684206128,"11/27",5.8145,1.135079387,1,6.949579387,6.9725,NA,NA,NA,0.9669,0.9,0.68864164674912,"aestivalis_T52",0.805555555555556,0.965987808257135
"911",911,"T52.6","T52","aestivalis","Control",1,7.218,4.281793872,2.684206128,"11/30",6.36,0.589579387,1,6.949579387,6.94,NA,NA,NA,0.9062,0.9,0.794445741687093,"aestivalis_T52",0.881130507065669,0.961485175949016
"912",912,"T52.6","T52","aestivalis","Control",1,7.218,4.281793872,2.684206128,"12/02",6.64,0.309579387,2,6.949579387,6.94,NA,NA,NA,0.714829039000001,0.9,0.840548758407424,"aestivalis_T52",0.919922416181768,0.961485175949016
"913",913,"T52.6","T52","aestivalis","Control",1,7.218,4.281793872,2.684206128,"12/04",6.31,0.639579387,2,6.949579387,6.95,NA,NA,NA,1.044829039,0.9,0.779078069446982,"aestivalis_T52",0.874203380437794,0.962870601274591
"914",914,"T52.6","T52","aestivalis","Control",1,7.218,4.281793872,2.684206128,"12/07",6.444,7.028229805,2,6.713658774,7.0345,NA,NA,NA,1.576,0.9,0.849847711360266,"aestivalis_T52",0.892768079800499,0.9745774452757
"915",915,"T52.6","T52","aestivalis","Control",1,7.218,4.281793872,2.684206128,"12/09",6.02,1.008229805,2,6.713658774,7.02,NA,NA,NA,1.3565,0.9,0.83055348020575,"aestivalis_T52",0.834026045996121,0.972568578553616
"916",916,"T52.6","T52","aestivalis","Control",1,7.218,4.281793872,2.684206128,"12/14",6.04,0.942079387,2,6.982079387,7,NA,NA,NA,1.9755,0.9,0.764548633874515,"aestivalis_T52",0.836796896647271,0.969797727902466
"917",917,"T52.7","T52","aestivalis","Control",48,7.48,4.442837512,2.785162488,"10/28",6.279,0.643967502,1,6.922967502,NA,NA,NA,NA,0.5166303618,0.8,0.537100616156224,"aestivalis_T52",0.839438502673797,0.839438502673797
"918",918,"T52.7","T52","aestivalis","Control",48,7.48,4.442837512,2.785162488,"10/30",6.3285,0.594467502,1,6.922967502,NA,NA,NA,NA,0.4375303618,0.8,0.577672755299583,"aestivalis_T52",0.84605614973262,0.84605614973262
"919",919,"T52.7","T52","aestivalis","Control",48,7.48,4.442837512,2.785162488,"11/02",6.1835,0.739467502,1,6.922967502,6.927,NA,NA,NA,0.3609303618,0.8,0.56052833367042,"aestivalis_T52",0.826671122994652,0.926069518716577
"920",920,"T52.7","T52","aestivalis","Control",48,7.48,4.442837512,2.785162488,"11/04",6.3695,0.553467502,1,6.922967502,6.9475,NA,NA,NA,0.314999999999999,0.8,0.701363922864956,"aestivalis_T52",0.85153743315508,0.928810160427807
"921",921,"T52.7","T52","aestivalis","Control",48,7.48,4.442837512,2.785162488,"11/06",6.402,0.520967502,1,6.922967502,6.921,NA,NA,NA,0.4095,0.8,0.710878628062292,"aestivalis_T52",0.855882352941176,0.925267379679144
"922",922,"T52.7","T52","aestivalis","Control",48,7.48,4.442837512,2.785162488,"11/09",5.9545,0.968467502,1,6.922967502,6.946,NA,NA,NA,0.7145,0.8,0.625784849504982,"aestivalis_T52",0.79605614973262,0.928609625668449
"923",923,"T52.7","T52","aestivalis","Control",48,7.48,4.442837512,2.785162488,"11/11",6.36,0.562967502,1,6.922967502,6.93,NA,NA,NA,0.415999999999999,0.8,0.703069388890893,"aestivalis_T52",0.850267379679144,0.926470588235294
"924",924,"T52.7","T52","aestivalis","Control",48,7.48,4.442837512,2.785162488,"11/13",6.3,0.622967502,1,6.922967502,6.92,NA,NA,NA,0.482,0.8,0.689425660683392,"aestivalis_T52",0.842245989304813,0.925133689839572
"925",925,"T52.7","T52","aestivalis","Control",48,7.48,4.442837512,2.785162488,"11/23",5.9815,1.219983751,1,7.201483751,7.2225,NA,NA,NA,0.970500000000001,0.9,0.680718807742322,"aestivalis_T52",0.799665775401069,0.96557486631016
"926",926,"T52.7","T52","aestivalis","Control",48,7.48,4.442837512,2.785162488,"11/25",6.28,0.921483751,1,7.201483751,7.2,NA,NA,NA,0.740758078,0.9,0.738345607145058,"aestivalis_T52",0.839572192513369,0.962566844919786
"927",927,"T52.7","T52","aestivalis","Control",48,7.48,4.442837512,2.785162488,"11/27",6.229,0.972483751,1,7.201483751,7.2195,NA,NA,NA,0.8024,0.9,0.725150685786488,"aestivalis_T52",0.832754010695187,0.965173796791444
"928",928,"T52.7","T52","aestivalis","Control",48,7.48,4.442837512,2.785162488,"11/30",6.96,0.241483751,1,7.201483751,7.2,NA,NA,NA,0.5532,0.9,0.859882501835563,"aestivalis_T52",0.93048128342246,0.962566844919786
"929",929,"T52.7","T52","aestivalis","Control",48,7.48,4.442837512,2.785162488,"12/02",6.93,0.271483751,1,7.201483751,7.22,NA,NA,NA,0.684829039,0.9,0.85099612622673,"aestivalis_T52",0.926470588235294,0.96524064171123
"930",930,"T52.7","T52","aestivalis","Control",48,7.48,4.442837512,2.785162488,"12/04",6.88,0.321483751,1,7.201483751,7.2,NA,NA,NA,0.754829039,0.9,0.845610444039558,"aestivalis_T52",0.919786096256684,0.962566844919786
"931",931,"T52.7","T52","aestivalis","Control",48,7.48,4.442837512,2.785162488,"12/07",6.9725,6.986115135,2,6.922967502,6.9825,NA,NA,NA,1.2975,0.9,0.908625842694461,"aestivalis_T52",0.932152406417112,0.933489304812834
"932",932,"T52.7","T52","aestivalis","Control",48,7.48,4.442837512,2.785162488,"12/09",6.69,0.517598886,2,6.922967502,6.98,NA,NA,NA,0.6345,0.9,0.868864472944173,"aestivalis_T52",0.894385026737968,0.933155080213904
"933",933,"T52.8","T52","aestivalis","Control",8,7.0285,4.165313835,2.611186165,"10/28",6.1,0.406262767,1,6.506262767,NA,NA,NA,NA,0.2789256268,0.8,0.635414734973521,"aestivalis_T52",0.867894998932916,0.867894998932916
"934",934,"T52.8","T52","aestivalis","Control",8,7.0285,4.165313835,2.611186165,"10/30",6.04,0.466262767,1,6.506262767,NA,NA,NA,NA,0.3093256268,0.8,0.632925444823655,"aestivalis_T52",0.859358326812264,0.859358326812264
"935",935,"T52.8","T52","aestivalis","Control",8,7.0285,4.165313835,2.611186165,"11/02",5.8,0.706262767,1,6.506262767,6.5,NA,NA,NA,0.3277256268,0.8,0.575480287519063,"aestivalis_T52",0.825211638329658,0.924806146403927
"936",936,"T52.8","T52","aestivalis","Control",8,7.0285,4.165313835,2.611186165,"11/04",6.09,0.416262767,1,6.506262767,6.51,NA,NA,NA,0.1675,0.8,0.719093180780544,"aestivalis_T52",0.866472220246141,0.926228925090702
"937",937,"T52.8","T52","aestivalis","Control",8,7.0285,4.165313835,2.611186165,"11/06",6.06,0.446262767,1,6.506262767,6.5,NA,NA,NA,0.314,0.8,0.715263503626904,"aestivalis_T52",0.862203884185815,0.924806146403927
"938",938,"T52.8","T52","aestivalis","Control",8,7.0285,4.165313835,2.611186165,"11/09",5.65,0.856262767,1,6.506262767,6.5,NA,NA,NA,0.598,0.8,0.634840283400475,"aestivalis_T52",0.803869958028029,0.924806146403927
"939",939,"T52.8","T52","aestivalis","Control",8,7.0285,4.165313835,2.611186165,"11/11",6.01,0.496262767,1,6.506262767,6.5,NA,NA,NA,0.32,0.8,0.703774472165986,"aestivalis_T52",0.855089990751938,0.924806146403927
"940",940,"T52.8","T52","aestivalis","Control",8,7.0285,4.165313835,2.611186165,"11/13",5.91,0.596262767,1,6.506262767,6.51,NA,NA,NA,0.442,0.8,0.684626086397789,"aestivalis_T52",0.840862203884186,0.926228925090702
"941",941,"T52.8","T52","aestivalis","Control",8,7.0285,4.165313835,2.611186165,"11/23",5.66,1.107381383,1,6.767381383,6.76,NA,NA,NA,0.852,0.9,0.686540925166092,"aestivalis_T52",0.805292736714804,0.961798392260084
"942",942,"T52.8","T52","aestivalis","Control",8,7.0285,4.165313835,2.611186165,"11/25",5.96,0.807381384,1,6.767381383,6.76,NA,NA,NA,0.598258078,0.9,0.743986082470684,"aestivalis_T52",0.847976097318062,0.961798392260084
"943",943,"T52.8","T52","aestivalis","Control",8,7.0285,4.165313835,2.611186165,"11/27",5.8415,0.925881384,1,6.767381383,6.808,NA,NA,NA,0.7499,0.9,0.72129524533537,"aestivalis_T52",0.831116169879775,0.968627729956605
"944",944,"T52.8","T52","aestivalis","Control",8,7.0285,4.165313835,2.611186165,"11/30",6.23,0.537381384,1,6.767381383,6.76,NA,NA,NA,0.8717,0.9,0.804877949213552,"aestivalis_T52",0.886391121860995,0.961798392260084
"945",945,"T52.8","T52","aestivalis","Control",8,7.0285,4.165313835,2.611186165,"12/02",6.55,0.217381384,1,6.767381383,6.76,NA,NA,NA,0.624829039,0.9,0.856961558503049,"aestivalis_T52",0.931920039837803,0.961798392260084
"946",946,"T52.8","T52","aestivalis","Control",8,7.0285,4.165313835,2.611186165,"12/04",6.19,0.577381384,1,6.767381383,6.77,NA,NA,NA,0.984829038999999,0.9,0.788027369737539,"aestivalis_T52",0.880700007113894,0.963221170946859
