"","ID","Genotype","Treatment","Date","LWP.area","species_geno","SWP.area","PD.area","WPType","WP"
"967","b40-14.10","b40-14","Control","12/01-02",19.46965278,"b40-14",NA,NA,"SWP",NA
"968","b40-14.10","b40-14","Control","12/01-02",19.46965278,"b40-14",NA,NA,"LWP",10.6
"969","b40-14.10","b40-14","Control","12/01-02",19.46965278,"b40-14",NA,NA,"PD",NA
"970","b40-14.10","b40-14","Control","12/11-18",35.25944444,"b40-14",NA,23.37520833,"SWP",10.4
"971","b40-14.10","b40-14","Control","12/11-18",35.25944444,"b40-14",NA,23.37520833,"LWP",10.8
"972","b40-14.10","b40-14","Control","12/11-18",35.25944444,"b40-14",NA,23.37520833,"PD",7
"973","b40-14.2","b40-14","Drought","11/01",46.63,"b40-14",NA,NA,"SWP",NA
"974","b40-14.2","b40-14","Drought","11/01",46.63,"b40-14",NA,NA,"LWP",11.9
"975","b40-14.2","b40-14","Drought","11/01",46.63,"b40-14",NA,NA,"PD",NA
"976","b40-14.2","b40-14","Drought","11/16-17",52.355,"b40-14",NA,NA,"SWP",NA
"977","b40-14.2","b40-14","Drought","11/16-17",52.355,"b40-14",NA,NA,"LWP",13.3
"978","b40-14.2","b40-14","Drought","11/16-17",52.355,"b40-14",NA,NA,"PD",NA
"979","b40-14.3","b40-14","Drought","11/01",37.44277778,"b40-14",NA,NA,"SWP",NA
"980","b40-14.3","b40-14","Drought","11/01",37.44277778,"b40-14",NA,NA,"LWP",13.4
"981","b40-14.3","b40-14","Drought","11/01",37.44277778,"b40-14",NA,NA,"PD",NA
"982","b40-14.3","b40-14","Drought","11/16-17",46.81013889,"b40-14",NA,NA,"SWP",NA
"983","b40-14.3","b40-14","Drought","11/16-17",46.81013889,"b40-14",NA,NA,"LWP",11
"984","b40-14.3","b40-14","Drought","11/16-17",46.81013889,"b40-14",NA,NA,"PD",NA
"985","b40-14.3","b40-14","Drought","12/01-02",NA,"b40-14",NA,NA,"SWP",NA
"986","b40-14.3","b40-14","Drought","12/01-02",NA,"b40-14",NA,NA,"LWP",13.7
"987","b40-14.3","b40-14","Drought","12/01-02",NA,"b40-14",NA,NA,"PD",NA
"988","b40-14.3","b40-14","Drought","12/11-18",41.358125,"b40-14",NA,NA,"SWP",NA
"989","b40-14.3","b40-14","Drought","12/11-18",41.358125,"b40-14",NA,NA,"LWP",14
"990","b40-14.3","b40-14","Drought","12/11-18",41.358125,"b40-14",NA,NA,"PD",NA
"991","b40-14.4","b40-14","Drought","11/9-11",9.885833333,"b40-14",NA,NA,"SWP",NA
"992","b40-14.4","b40-14","Drought","11/9-11",9.885833333,"b40-14",NA,NA,"LWP",12.3
"993","b40-14.4","b40-14","Drought","11/9-11",9.885833333,"b40-14",NA,NA,"PD",NA
"994","b40-14.5","b40-14","Drought","11/9-11",16.37777778,"b40-14",NA,NA,"SWP",NA
"995","b40-14.5","b40-14","Drought","11/9-11",16.37777778,"b40-14",NA,NA,"LWP",7.5
"996","b40-14.5","b40-14","Drought","11/9-11",16.37777778,"b40-14",NA,NA,"PD",NA
"997","b40-14.5","b40-14","Drought","11/16-17",36.24138889,"b40-14",NA,NA,"SWP",NA
"998","b40-14.5","b40-14","Drought","11/16-17",36.24138889,"b40-14",NA,NA,"LWP",12.5
"999","b40-14.5","b40-14","Drought","11/16-17",36.24138889,"b40-14",NA,NA,"PD",NA
"1000","b40-14.6","b40-14","Control","11/01",52.86722222,"b40-14",NA,NA,"SWP",NA
"1001","b40-14.6","b40-14","Control","11/01",52.86722222,"b40-14",NA,NA,"LWP",10.8
"1002","b40-14.6","b40-14","Control","11/01",52.86722222,"b40-14",NA,NA,"PD",NA
"1003","b40-14.6","b40-14","Control","11/16-17",42.77875,"b40-14",NA,NA,"SWP",NA
"1004","b40-14.6","b40-14","Control","11/16-17",42.77875,"b40-14",NA,NA,"LWP",12.5
"1005","b40-14.6","b40-14","Control","11/16-17",42.77875,"b40-14",NA,NA,"PD",NA
"1006","b40-14.6","b40-14","Control","12/01-02",25.11229167,"b40-14",NA,NA,"SWP",NA
"1007","b40-14.6","b40-14","Control","12/01-02",25.11229167,"b40-14",NA,NA,"LWP",11.5
"1008","b40-14.6","b40-14","Control","12/01-02",25.11229167,"b40-14",NA,NA,"PD",NA
"1009","b40-14.6","b40-14","Control","12/11-18",32.210625,"b40-14",51.10486111,32.11944444,"SWP",13.9
"1010","b40-14.6","b40-14","Control","12/11-18",32.210625,"b40-14",51.10486111,32.11944444,"LWP",13
"1011","b40-14.6","b40-14","Control","12/11-18",32.210625,"b40-14",51.10486111,32.11944444,"PD",6.2
"1012","b40-14.7","b40-14","Control","11/9-11",15.66444444,"b40-14",NA,NA,"SWP",NA
"1013","b40-14.7","b40-14","Control","11/9-11",15.66444444,"b40-14",NA,NA,"LWP",8.5
"1014","b40-14.7","b40-14","Control","11/9-11",15.66444444,"b40-14",NA,NA,"PD",NA
"1015","b40-14.7","b40-14","Control","11/16-17",47.84597222,"b40-14",NA,NA,"SWP",NA
"1016","b40-14.7","b40-14","Control","11/16-17",47.84597222,"b40-14",NA,NA,"LWP",12.4
"1017","b40-14.7","b40-14","Control","11/16-17",47.84597222,"b40-14",NA,NA,"PD",NA
"1018","b40-14.7","b40-14","Control","12/01-02",23.79444444,"b40-14",NA,NA,"SWP",NA
"1019","b40-14.7","b40-14","Control","12/01-02",23.79444444,"b40-14",NA,NA,"LWP",12.2
"1020","b40-14.7","b40-14","Control","12/01-02",23.79444444,"b40-14",NA,NA,"PD",NA
"1021","b40-14.7","b40-14","Control","12/11-18",NA,"b40-14",NA,NA,"SWP",9.1
"1022","b40-14.7","b40-14","Control","12/11-18",NA,"b40-14",NA,NA,"LWP",14
"1023","b40-14.7","b40-14","Control","12/11-18",NA,"b40-14",NA,NA,"PD",5.3
"1024","b40-14.8","b40-14","Control","11/9-11",15.24833333,"b40-14",NA,NA,"SWP",NA
"1025","b40-14.8","b40-14","Control","11/9-11",15.24833333,"b40-14",NA,NA,"LWP",9.7
"1026","b40-14.8","b40-14","Control","11/9-11",15.24833333,"b40-14",NA,NA,"PD",NA
"1027","b40-14.8","b40-14","Control","11/16-17",32.72486111,"b40-14",NA,NA,"SWP",NA
"1028","b40-14.8","b40-14","Control","11/16-17",32.72486111,"b40-14",NA,NA,"LWP",12.2
"1029","b40-14.8","b40-14","Control","11/16-17",32.72486111,"b40-14",NA,NA,"PD",NA
"1030","b40-14.8","b40-14","Control","12/01-02",48.99708333,"b40-14",NA,NA,"SWP",NA
"1031","b40-14.8","b40-14","Control","12/01-02",48.99708333,"b40-14",NA,NA,"LWP",13
"1032","b40-14.8","b40-14","Control","12/01-02",48.99708333,"b40-14",NA,NA,"PD",NA
"1033","b40-14.9","b40-14","Control","11/01",NA,"b40-14",NA,NA,"SWP",NA
"1034","b40-14.9","b40-14","Control","11/01",NA,"b40-14",NA,NA,"LWP",12.9
"1035","b40-14.9","b40-14","Control","11/01",NA,"b40-14",NA,NA,"PD",NA
"1036","b40-14.9","b40-14","Control","11/16-17",39.57618056,"b40-14",NA,NA,"SWP",NA
"1037","b40-14.9","b40-14","Control","11/16-17",39.57618056,"b40-14",NA,NA,"LWP",13.3
"1038","b40-14.9","b40-14","Control","11/16-17",39.57618056,"b40-14",NA,NA,"PD",NA
"1039","b40-14.9","b40-14","Control","12/01-02",NA,"b40-14",NA,NA,"SWP",NA
"1040","b40-14.9","b40-14","Control","12/01-02",NA,"b40-14",NA,NA,"LWP",11.1
"1041","b40-14.9","b40-14","Control","12/01-02",NA,"b40-14",NA,NA,"PD",NA
"1042","b40-14.9","b40-14","Control","12/11-18",37.88159722,"b40-14",41.04576389,28.82472222,"SWP",5.6
"1043","b40-14.9","b40-14","Control","12/11-18",37.88159722,"b40-14",41.04576389,28.82472222,"LWP",14.9
"1044","b40-14.9","b40-14","Control","12/11-18",37.88159722,"b40-14",41.04576389,28.82472222,"PD",6.5
"1045","b42-24.1","b42-24","Drought","11/9-11",14.69638889,"b42-24",NA,NA,"SWP",NA
"1046","b42-24.1","b42-24","Drought","11/9-11",14.69638889,"b42-24",NA,NA,"LWP",9.9
"1047","b42-24.1","b42-24","Drought","11/9-11",14.69638889,"b42-24",NA,NA,"PD",NA
"1048","b42-24.1","b42-24","Drought","11/16-17",39.58930556,"b42-24",NA,NA,"SWP",NA
"1049","b42-24.1","b42-24","Drought","11/16-17",39.58930556,"b42-24",NA,NA,"LWP",10
"1050","b42-24.1","b42-24","Drought","11/16-17",39.58930556,"b42-24",NA,NA,"PD",NA
"1051","b42-24.1","b42-24","Drought","12/01-02",41.60159722,"b42-24",NA,NA,"SWP",NA
"1052","b42-24.1","b42-24","Drought","12/01-02",41.60159722,"b42-24",NA,NA,"LWP",13.7
"1053","b42-24.1","b42-24","Drought","12/01-02",41.60159722,"b42-24",NA,NA,"PD",NA
"1054","b42-24.1","b42-24","Drought","12/11-18",36.19715278,"b42-24",NA,40.90659722,"SWP",NA
"1055","b42-24.1","b42-24","Drought","12/11-18",36.19715278,"b42-24",NA,40.90659722,"LWP",14.8
"1056","b42-24.1","b42-24","Drought","12/11-18",36.19715278,"b42-24",NA,40.90659722,"PD",7.9
"1057","b42-24.10","b42-24","Control","11/01",44.36361111,"b42-24",NA,NA,"SWP",NA
"1058","b42-24.10","b42-24","Control","11/01",44.36361111,"b42-24",NA,NA,"LWP",10.5
"1059","b42-24.10","b42-24","Control","11/01",44.36361111,"b42-24",NA,NA,"PD",NA
"1060","b42-24.10","b42-24","Control","11/16-17",48.96145833,"b42-24",NA,NA,"SWP",NA
"1061","b42-24.10","b42-24","Control","11/16-17",48.96145833,"b42-24",NA,NA,"LWP",9
"1062","b42-24.10","b42-24","Control","11/16-17",48.96145833,"b42-24",NA,NA,"PD",NA
"1063","b42-24.10","b42-24","Control","12/01-02",57.36194444,"b42-24",NA,NA,"SWP",NA
"1064","b42-24.10","b42-24","Control","12/01-02",57.36194444,"b42-24",NA,NA,"LWP",10.5
"1065","b42-24.10","b42-24","Control","12/01-02",57.36194444,"b42-24",NA,NA,"PD",NA
"1066","b42-24.10","b42-24","Control","12/11-18",46.62861111,"b42-24",24.57840278,44.19277778,"SWP",7.4
"1067","b42-24.10","b42-24","Control","12/11-18",46.62861111,"b42-24",24.57840278,44.19277778,"LWP",11
"1068","b42-24.10","b42-24","Control","12/11-18",46.62861111,"b42-24",24.57840278,44.19277778,"PD",7.5
"1069","b42-24.2","b42-24","Drought","11/9-11",17.57944444,"b42-24",NA,NA,"SWP",NA
"1070","b42-24.2","b42-24","Drought","11/9-11",17.57944444,"b42-24",NA,NA,"LWP",9.5
"1071","b42-24.2","b42-24","Drought","11/9-11",17.57944444,"b42-24",NA,NA,"PD",NA
"1072","b42-24.2","b42-24","Drought","11/16-17",62.63180556,"b42-24",NA,NA,"SWP",NA
"1073","b42-24.2","b42-24","Drought","11/16-17",62.63180556,"b42-24",NA,NA,"LWP",10
"1074","b42-24.2","b42-24","Drought","11/16-17",62.63180556,"b42-24",NA,NA,"PD",NA
"1075","b42-24.3","b42-24","Drought","11/01",43.89305556,"b42-24",NA,NA,"SWP",NA
"1076","b42-24.3","b42-24","Drought","11/01",43.89305556,"b42-24",NA,NA,"LWP",9.8
"1077","b42-24.3","b42-24","Drought","11/01",43.89305556,"b42-24",NA,NA,"PD",NA
"1078","b42-24.3","b42-24","Drought","11/16-17",36.63986111,"b42-24",NA,NA,"SWP",NA
"1079","b42-24.3","b42-24","Drought","11/16-17",36.63986111,"b42-24",NA,NA,"LWP",11.6
"1080","b42-24.3","b42-24","Drought","11/16-17",36.63986111,"b42-24",NA,NA,"PD",NA
"1081","b42-24.3","b42-24","Drought","12/11-18",NA,"b42-24",49.45395833,32.241875,"SWP",12.2
"1082","b42-24.3","b42-24","Drought","12/11-18",NA,"b42-24",49.45395833,32.241875,"LWP",12.5
"1083","b42-24.3","b42-24","Drought","12/11-18",NA,"b42-24",49.45395833,32.241875,"PD",8.9
"1084","b42-24.3","b42-24","Drought","12/11-18",34.07506944,"b42-24",49.45395833,32.241875,"SWP",12.2
"1085","b42-24.3","b42-24","Drought","12/11-18",34.07506944,"b42-24",49.45395833,32.241875,"LWP",12.5
"1086","b42-24.3","b42-24","Drought","12/11-18",34.07506944,"b42-24",49.45395833,32.241875,"PD",8.9
"1087","b42-24.4","b42-24","Drought","11/9-11",11.07222222,"b42-24",NA,NA,"SWP",NA
"1088","b42-24.4","b42-24","Drought","11/9-11",11.07222222,"b42-24",NA,NA,"LWP",12.1
"1089","b42-24.4","b42-24","Drought","11/9-11",11.07222222,"b42-24",NA,NA,"PD",NA
"1090","b42-24.4","b42-24","Drought","11/16-17",40.35243056,"b42-24",NA,NA,"SWP",NA
"1091","b42-24.4","b42-24","Drought","11/16-17",40.35243056,"b42-24",NA,NA,"LWP",12.5
"1092","b42-24.4","b42-24","Drought","11/16-17",40.35243056,"b42-24",NA,NA,"PD",NA
"1093","b42-24.4","b42-24","Drought","12/11-18",32.33583333,"b42-24",42.52152778,38.83833333,"SWP",12.2
"1094","b42-24.4","b42-24","Drought","12/11-18",32.33583333,"b42-24",42.52152778,38.83833333,"LWP",14
"1095","b42-24.4","b42-24","Drought","12/11-18",32.33583333,"b42-24",42.52152778,38.83833333,"PD",10
"1096","b42-24.5","b42-24","Drought","11/01",48.36444444,"b42-24",NA,NA,"SWP",NA
"1097","b42-24.5","b42-24","Drought","11/01",48.36444444,"b42-24",NA,NA,"LWP",11
"1098","b42-24.5","b42-24","Drought","11/01",48.36444444,"b42-24",NA,NA,"PD",NA
"1099","b42-24.5","b42-24","Drought","11/16-17",29.84256944,"b42-24",NA,NA,"SWP",NA
"1100","b42-24.5","b42-24","Drought","11/16-17",29.84256944,"b42-24",NA,NA,"LWP",11.6
"1101","b42-24.5","b42-24","Drought","11/16-17",29.84256944,"b42-24",NA,NA,"PD",NA
"1102","b42-24.5","b42-24","Drought","12/01-02",16.09930556,"b42-24",NA,NA,"SWP",NA
"1103","b42-24.5","b42-24","Drought","12/01-02",16.09930556,"b42-24",NA,NA,"LWP",13.6
"1104","b42-24.5","b42-24","Drought","12/01-02",16.09930556,"b42-24",NA,NA,"PD",NA
"1105","b42-24.5","b42-24","Drought","12/11-18",33.98222222,"b42-24",46.59020833,43.71736111,"SWP",14.8
"1106","b42-24.5","b42-24","Drought","12/11-18",33.98222222,"b42-24",46.59020833,43.71736111,"LWP",11.5
"1107","b42-24.5","b42-24","Drought","12/11-18",33.98222222,"b42-24",46.59020833,43.71736111,"PD",9.5
"1108","b42-24.6","b42-24","Control","11/01",49.35944444,"b42-24",NA,NA,"SWP",NA
"1109","b42-24.6","b42-24","Control","11/01",49.35944444,"b42-24",NA,NA,"LWP",9.8
"1110","b42-24.6","b42-24","Control","11/01",49.35944444,"b42-24",NA,NA,"PD",NA
"1111","b42-24.6","b42-24","Control","11/16-17",62.98541667,"b42-24",NA,NA,"SWP",NA
"1112","b42-24.6","b42-24","Control","11/16-17",62.98541667,"b42-24",NA,NA,"LWP",11.6
"1113","b42-24.6","b42-24","Control","11/16-17",62.98541667,"b42-24",NA,NA,"PD",NA
"1114","b42-24.6","b42-24","Control","12/01-02",66.248125,"b42-24",NA,NA,"SWP",NA
"1115","b42-24.6","b42-24","Control","12/01-02",66.248125,"b42-24",NA,NA,"LWP",10.5
"1116","b42-24.6","b42-24","Control","12/01-02",66.248125,"b42-24",NA,NA,"PD",NA
"1117","b42-24.6","b42-24","Control","12/11-18",49.33430556,"b42-24",40.39527778,86.72881944,"SWP",9.4
"1118","b42-24.6","b42-24","Control","12/11-18",49.33430556,"b42-24",40.39527778,86.72881944,"LWP",12.6
"1119","b42-24.6","b42-24","Control","12/11-18",49.33430556,"b42-24",40.39527778,86.72881944,"PD",6.8
"1120","b42-24.7","b42-24","Control","11/9-11",13.12055556,"b42-24",NA,NA,"SWP",NA
"1121","b42-24.7","b42-24","Control","11/9-11",13.12055556,"b42-24",NA,NA,"LWP",12
"1122","b42-24.7","b42-24","Control","11/9-11",13.12055556,"b42-24",NA,NA,"PD",NA
"1123","b42-24.7","b42-24","Control","11/16-17",47.86034722,"b42-24",NA,NA,"SWP",NA
"1124","b42-24.7","b42-24","Control","11/16-17",47.86034722,"b42-24",NA,NA,"LWP",10.5
"1125","b42-24.7","b42-24","Control","11/16-17",47.86034722,"b42-24",NA,NA,"PD",NA
"1126","b42-24.7","b42-24","Control","12/01-02",67.86173611,"b42-24",NA,NA,"SWP",NA
"1127","b42-24.7","b42-24","Control","12/01-02",67.86173611,"b42-24",NA,NA,"LWP",10.6
"1128","b42-24.7","b42-24","Control","12/01-02",67.86173611,"b42-24",NA,NA,"PD",NA
"1129","b42-24.7","b42-24","Control","12/11-18",60.55944444,"b42-24",NA,60.43680556,"SWP",9.5
"1130","b42-24.7","b42-24","Control","12/11-18",60.55944444,"b42-24",NA,60.43680556,"LWP",9.5
"1131","b42-24.7","b42-24","Control","12/11-18",60.55944444,"b42-24",NA,60.43680556,"PD",6.2
"1132","b42-24.8","b42-24","Control","11/9-11",15.79972222,"b42-24",NA,NA,"SWP",NA
"1133","b42-24.8","b42-24","Control","11/9-11",15.79972222,"b42-24",NA,NA,"LWP",6.5
"1134","b42-24.8","b42-24","Control","11/9-11",15.79972222,"b42-24",NA,NA,"PD",NA
"1135","b42-24.8","b42-24","Control","11/16-17",60.73805556,"b42-24",NA,NA,"SWP",NA
"1136","b42-24.8","b42-24","Control","11/16-17",60.73805556,"b42-24",NA,NA,"LWP",8.9
"1137","b42-24.8","b42-24","Control","11/16-17",60.73805556,"b42-24",NA,NA,"PD",NA
"1138","b42-24.8","b42-24","Control","12/01-02",87.290625,"b42-24",NA,NA,"SWP",NA
"1139","b42-24.8","b42-24","Control","12/01-02",87.290625,"b42-24",NA,NA,"LWP",13.9
"1140","b42-24.8","b42-24","Control","12/01-02",87.290625,"b42-24",NA,NA,"PD",NA
"1141","b42-24.8","b42-24","Control","12/11-18",NA,"b42-24",52.07479167,NA,"SWP",9.7
"1142","b42-24.8","b42-24","Control","12/11-18",NA,"b42-24",52.07479167,NA,"LWP",13
"1143","b42-24.8","b42-24","Control","12/11-18",NA,"b42-24",52.07479167,NA,"PD",5.6
"1144","b42-24.9","b42-24","Control","11/9-11",17.37722222,"b42-24",NA,NA,"SWP",NA
"1145","b42-24.9","b42-24","Control","11/9-11",17.37722222,"b42-24",NA,NA,"LWP",8.5
"1146","b42-24.9","b42-24","Control","11/9-11",17.37722222,"b42-24",NA,NA,"PD",NA
"1147","b42-24.9","b42-24","Control","11/16-17",57.37631944,"b42-24",NA,NA,"SWP",NA
"1148","b42-24.9","b42-24","Control","11/16-17",57.37631944,"b42-24",NA,NA,"LWP",9.6
"1149","b42-24.9","b42-24","Control","11/16-17",57.37631944,"b42-24",NA,NA,"PD",NA
"1150","b42-24.9","b42-24","Control","12/01-02",71.67125,"b42-24",NA,NA,"SWP",NA
"1151","b42-24.9","b42-24","Control","12/01-02",71.67125,"b42-24",NA,NA,"LWP",7
"1152","b42-24.9","b42-24","Control","12/01-02",71.67125,"b42-24",NA,NA,"PD",NA
"1153","b42-34.1","b42-34","Drought","11/01",38.07166667,"b42-34",NA,NA,"SWP",NA
"1154","b42-34.1","b42-34","Drought","11/01",38.07166667,"b42-34",NA,NA,"LWP",9.5
"1155","b42-34.1","b42-34","Drought","11/01",38.07166667,"b42-34",NA,NA,"PD",NA
"1156","b42-34.1","b42-34","Drought","11/16-17",48.89791667,"b42-34",NA,NA,"SWP",NA
"1157","b42-34.1","b42-34","Drought","11/16-17",48.89791667,"b42-34",NA,NA,"LWP",13.2
"1158","b42-34.1","b42-34","Drought","11/16-17",48.89791667,"b42-34",NA,NA,"PD",NA
"1159","b42-34.1","b42-34","Drought","12/01-02",44.31763889,"b42-34",NA,NA,"SWP",NA
"1160","b42-34.1","b42-34","Drought","12/01-02",44.31763889,"b42-34",NA,NA,"LWP",14.5
"1161","b42-34.1","b42-34","Drought","12/01-02",44.31763889,"b42-34",NA,NA,"PD",NA
"1162","b42-34.1","b42-34","Drought","12/11-18",29.10715278,"b42-34",NA,35.41236111,"SWP",NA
"1163","b42-34.1","b42-34","Drought","12/11-18",29.10715278,"b42-34",NA,35.41236111,"LWP",14.6
"1164","b42-34.1","b42-34","Drought","12/11-18",29.10715278,"b42-34",NA,35.41236111,"PD",8.6
"1165","b42-34.10","b42-34","Control","11/01",8.789722222,"b42-34",NA,NA,"SWP",NA
"1166","b42-34.10","b42-34","Control","11/01",8.789722222,"b42-34",NA,NA,"LWP",12.1
"1167","b42-34.10","b42-34","Control","11/01",8.789722222,"b42-34",NA,NA,"PD",NA
"1168","b42-34.10","b42-34","Control","11/16-17",30.40395833,"b42-34",NA,NA,"SWP",NA
"1169","b42-34.10","b42-34","Control","11/16-17",30.40395833,"b42-34",NA,NA,"LWP",11.1
"1170","b42-34.10","b42-34","Control","11/16-17",30.40395833,"b42-34",NA,NA,"PD",NA
"1171","b42-34.10","b42-34","Control","12/01-02",24.91930556,"b42-34",NA,NA,"SWP",NA
"1172","b42-34.10","b42-34","Control","12/01-02",24.91930556,"b42-34",NA,NA,"LWP",13.1
"1173","b42-34.10","b42-34","Control","12/01-02",24.91930556,"b42-34",NA,NA,"PD",NA
"1174","b42-34.10","b42-34","Control","12/11-18",40.41527778,"b42-34",41.22638889,34.84652778,"SWP",11.5
"1175","b42-34.10","b42-34","Control","12/11-18",40.41527778,"b42-34",41.22638889,34.84652778,"LWP",6
"1176","b42-34.10","b42-34","Control","12/11-18",40.41527778,"b42-34",41.22638889,34.84652778,"PD",11
"1177","b42-34.2","b42-34","Drought","11/9-11",14.11083333,"b42-34",NA,NA,"SWP",NA
"1178","b42-34.2","b42-34","Drought","11/9-11",14.11083333,"b42-34",NA,NA,"LWP",8
"1179","b42-34.2","b42-34","Drought","11/9-11",14.11083333,"b42-34",NA,NA,"PD",NA
"1180","b42-34.2","b42-34","Drought","11/16-17",28.66465278,"b42-34",NA,NA,"SWP",NA
"1181","b42-34.2","b42-34","Drought","11/16-17",28.66465278,"b42-34",NA,NA,"LWP",12.7
"1182","b42-34.2","b42-34","Drought","11/16-17",28.66465278,"b42-34",NA,NA,"PD",NA
"1183","b42-34.2","b42-34","Drought","12/01-02",36.16215278,"b42-34",NA,NA,"SWP",NA
"1184","b42-34.2","b42-34","Drought","12/01-02",36.16215278,"b42-34",NA,NA,"LWP",14.9
"1185","b42-34.2","b42-34","Drought","12/01-02",36.16215278,"b42-34",NA,NA,"PD",NA
"1186","b42-34.3","b42-34","Drought","11/9-11",13.9925,"b42-34",NA,NA,"SWP",NA
"1187","b42-34.3","b42-34","Drought","11/9-11",13.9925,"b42-34",NA,NA,"LWP",13.6
"1188","b42-34.3","b42-34","Drought","11/9-11",13.9925,"b42-34",NA,NA,"PD",NA
"1189","b42-34.3","b42-34","Drought","12/01-02",37.00631944,"b42-34",NA,NA,"SWP",NA
"1190","b42-34.3","b42-34","Drought","12/01-02",37.00631944,"b42-34",NA,NA,"LWP",14
"1191","b42-34.3","b42-34","Drought","12/01-02",37.00631944,"b42-34",NA,NA,"PD",NA
"1192","b42-34.4","b42-34","Drought","11/9-11",19.22166667,"b42-34",NA,NA,"SWP",NA
"1193","b42-34.4","b42-34","Drought","11/9-11",19.22166667,"b42-34",NA,NA,"LWP",12
"1194","b42-34.4","b42-34","Drought","11/9-11",19.22166667,"b42-34",NA,NA,"PD",NA
"1195","b42-34.4","b42-34","Drought","11/16-17",50.11354167,"b42-34",NA,NA,"SWP",NA
"1196","b42-34.4","b42-34","Drought","11/16-17",50.11354167,"b42-34",NA,NA,"LWP",13.4
"1197","b42-34.4","b42-34","Drought","11/16-17",50.11354167,"b42-34",NA,NA,"PD",NA
"1198","b42-34.5","b42-34","Drought","11/01",52.17583333,"b42-34",NA,NA,"SWP",NA
"1199","b42-34.5","b42-34","Drought","11/01",52.17583333,"b42-34",NA,NA,"LWP",11.5
"1200","b42-34.5","b42-34","Drought","11/01",52.17583333,"b42-34",NA,NA,"PD",NA
"1201","b42-34.6","b42-34","Control","11/9-11",12.33722222,"b42-34",NA,NA,"SWP",NA
"1202","b42-34.6","b42-34","Control","11/9-11",12.33722222,"b42-34",NA,NA,"LWP",8.9
"1203","b42-34.6","b42-34","Control","11/9-11",12.33722222,"b42-34",NA,NA,"PD",NA
"1204","b42-34.6","b42-34","Control","11/16-17",37.10791667,"b42-34",NA,NA,"SWP",NA
"1205","b42-34.6","b42-34","Control","11/16-17",37.10791667,"b42-34",NA,NA,"LWP",14
"1206","b42-34.6","b42-34","Control","11/16-17",37.10791667,"b42-34",NA,NA,"PD",NA
"1207","b42-34.6","b42-34","Control","12/01-02",46.99569444,"b42-34",NA,NA,"SWP",NA
"1208","b42-34.6","b42-34","Control","12/01-02",46.99569444,"b42-34",NA,NA,"LWP",14.9
"1209","b42-34.6","b42-34","Control","12/01-02",46.99569444,"b42-34",NA,NA,"PD",NA
"1210","b42-34.6","b42-34","Control","12/11-18",30.39694444,"b42-34",NA,33.01541667,"SWP",11.5
"1211","b42-34.6","b42-34","Control","12/11-18",30.39694444,"b42-34",NA,33.01541667,"LWP",13.9
"1212","b42-34.6","b42-34","Control","12/11-18",30.39694444,"b42-34",NA,33.01541667,"PD",5.8
"1213","b42-34.7","b42-34","Control","11/9-11",12.79416667,"b42-34",NA,NA,"SWP",NA
"1214","b42-34.7","b42-34","Control","11/9-11",12.79416667,"b42-34",NA,NA,"LWP",11.5
"1215","b42-34.7","b42-34","Control","11/9-11",12.79416667,"b42-34",NA,NA,"PD",NA
"1216","b42-34.7","b42-34","Control","11/16-17",36.73291667,"b42-34",NA,NA,"SWP",NA
"1217","b42-34.7","b42-34","Control","11/16-17",36.73291667,"b42-34",NA,NA,"LWP",9.6
"1218","b42-34.7","b42-34","Control","11/16-17",36.73291667,"b42-34",NA,NA,"PD",NA
