ID,Genotype,Species,Treatment,Order within block,mPot (kg),Dry weight of soil (kg),mH2O (kg),10/23_PWW,10/23_WA,10/23_BB,10/26_PWW,10/26_WA,10/26_TW,10/26_BB,10/28_PWW,10/28_WA,10/28_TW,10/28_BB,10/30_PWW,10/30_WA,10/30_TW,10/30_BB,11/02_PWW,11/02_WA,11/02_TW,11/02_POWW,11/02_BB,11/04_PWW,11/04_WA,11/04_TW,11/04_POWW,11/04_BB,11/06_PWW,11/06_WA,11/06_TW,11/06_POWW,11/06_BB,11/09_PWW,11/09_WA,11/09_TW,11/09_POWW,11/09_BB,11/11_PWW,11/11_WA,11/11_TW,11/11_POWW,11/11_BB,11/13_PWW,11/13_WA,11/13_TW,11/13_POWW,11/13_BB,11/15_cntrl.drained.wt,11/15_BB,11/16_PWW,11/16_WA,11/16_TW,11/16_POWW,11/16_BB,11/18_PWW,11/18_WA,11/18_TW,11/18_POWW,11/18_BB,11/20_PWW,11/20_WA,11/20_TW,11/20_POWW,11/20_BB,11/23_PWW,11/23_WA,11/23_TW,11/23_POWW,11/23_BB,11/25_PWW,11/25_WA,11/25_TW,11/25_POWW,11/25_BB,11/27_PWW,11/27_WA,11/27_TW,11/27_POWW,11/27_BB,11/30_PWW,11/30_WA,11/30_TW,11/30_POWW,11/30_BB,12/02_PWW,12/02_WA,12/02_TW,12/02_POWW,12/02_BB,12/04_PWW,12/04_WA,12/04_TW,12/04_POWW,12/04_BB,12/07_PWW,12/07_WA,12/07_POWW,12/07_TW,12/07_BB,12/09_PWW,12/09_WA,12/09_TW,12/09_POWW,12/09_BB,12/11_PWW,12/11_WA,12/11_TW,12/11_POWW,12/11_PD.WT,12/11_BB,12/11_midday.WT,12/13_PWW,12/13_WA,12/13_BB,12/13_TW,12/13_POWW,12/13_POWW.NOTES,12/14_PWW,12/14_BB,12/14_WA,12/14_TW,12/14_POWW,12/15_midday.WT,12/15_PWW,12/15_BB,12/15_TW,12/15_POWW,12/16_PWW,12/16_WA,12/16_BB,12/16_TW,12/16_POWW,12/16_PD.WT,12/16_midday.WT,12/17_PD.WT,12/17_PWW,12/17_BB,12/17_TW,12/17_POWW,12/18_BB,12/18_PD.WT,12/18_midday.WT
9018.7,9018,acerifolia,Control,36,5.923,3.485795729,2.185204271,5.204,0.270399257,1,4.992,0.482399257,5.624399257,1,5.038,0.436399257,5.624399257,1,5.072,0.402399257,5.624399257,1,4.99,0.634399257,5.624399257,5.62,1,5.21,0.414399257,5.624399257,5.62,1,5.27,0.215959146,5.485959146,5.48,1,4.86,0.625959146,5.485959146,5.48,1,5.05,0.435959146,5.485959146,5.48,1,5,0.485959146,5.485959146,5.48,1,6.491,1,,5.485959146,5.485959146,,1,5.74,-0.035520427,5.704479573,6.2,1,5.44,0.264479573,5.704479573,5.7,1,4.71,0.994479573,5.704479573,5.7,1,4.92,0.784479573,5.704479573,5.7,1,4.8445,0.859979573,5.704479573,5.764,1,5.57,0.134479573,5.704479573,5.7,1,5.51,0.194479573,5.704479573,5.71,1,5.3,0.404479573,5.704479573,5.71,1,5.44,6.338086351,6.33,5.485959146,1,5.63,0.708086351,5.485959146,6.33,1,5.93,-0.225520427,5.704479573,5.93,,1,,,5.704479573,1,5.704479573,,1000 ml,4.77,1,0.934479573,5.704479573,5.704479573,,,1,5.704479573,,4.95,0.754479573,1,5.704479573,5.7,,,,4.93,1,5.704479573,5.71,1,5.7,5.26
OCK1-S02.5,OCK1-S02,acerifolia,Drought,37,6.4365,3.801428969,2.383071031,5.976,-0.027674095,1,5.698,0.250325905,6.098325905,1,5.572,0.376325905,6.098325905,1,5.61,0.338325905,6.098325905,1,5.52,,Dont Water Today,,1,5.25,0.116064763,5.366064763,5.36,1,5.18,0.064964485,5.244964485,5.18,1,4.88,0.364964485,5.244964485,5.24,1,4.99,0.016657382,5.006657382,5,1,4.81,-0.041649721,4.768350279,4.81,1,,1,4.6,0.168350279,4.768350279,4.77,1,4.61,0.158350279,4.768350279,4.76,1,4.58,0.188350279,4.768350279,4.76,1,4.49,0.278350279,4.768350279,4.76,1,4.55,0.218350279,4.768350279,4.76,1,4.555,0.213350279,4.768350279,4.9135,1,4.55,0.218350279,4.768350279,4.76,1,4.54,0.228350279,4.768350279,4.54,1,4.42,0.110043176,4.530043176,4.53,1,4.36,4.583652739,4.58,4.530043176,1,4.45,0.292003018,4.768350279,4.76,1,4.6,0.168350279,4.768350279,4.76,,1,,,4.768350279,1,4.768350279,,,4.53,1,0.238350279,4.768350279,4.768350279,,,1,4.768350279,,4.56,-0.029956824,1,4.530043176,4.56,,,,4.44,1,4.530043176,4.55,1,4.5585,4.5185
T52.2,T52,aestivalis,Drought,38,6.582,3.89086351,2.43913649,6.288,-0.205387187,1,5.918,0.164612813,6.232612813,1,5.72,0.362612813,6.232612813,1,5.63,0.452612813,6.232612813,1,5.6,,Dont Water Today,,1,5.4,0.083532033,5.483532033,5.48,1,5.35,0.012431755,5.362431755,5.36,1,5.1,0.262431755,5.362431755,5.36,1,5.15,-0.031481894,5.118518106,5.11,1,5.01,-0.135395543,4.874604457,5.01,1,,1,4.85,0.024604457,4.874604457,4.87,1,4.78,0.094604457,4.874604457,4.87,1,4.76,0.114604457,4.874604457,4.87,1,4.66,0.214604457,4.874604457,4.87,1,4.71,0.164604457,4.874604457,4.88,1,4.713,0.161604457,4.874604457,4.923,1,4.66,0.214604457,4.874604457,4.87,1,4.69,0.184604457,4.874604457,4.69,1,4.61,0.020690808,4.630690808,4.63,1,4.54,4.765233519,4.76,4.630690808,1,4.64,0.239837976,4.874604457,4.87,1,4.73,0.144604457,4.874604457,4.87,,1,,,4.874604457,1,4.874604457,,,4.68,1,0.194604457,4.874604457,4.874604457,,,1,4.874604457,,4.71,-0.079309192,1,4.630690808,4.71,,,,4.63,1,4.630690808,4.63,1,4.65,4.61
Haines.6,Haines,shuttleworthii,Control,39,6.514,3.849065924,2.412934076,6.458,-0.438146704,1,6.24,-0.220146704,6.169853296,1,6.106,-0.086146704,6.169853296,1,5.754,0.265853296,6.169853296,1,6.05,0.119853296,6.169853296,6.16,1,6.01,0.159853296,6.169853296,6.16,1,6.03,0.001413185,6.031413185,6.03,1,5.84,0.191413185,6.031413185,6.03,1,5.87,0.161413185,6.031413185,6.03,1,5.86,0.171413185,6.031413185,5.86,1,6.9295,1,,6.031413185,6.031413185,,1,6.59,-0.317293408,6.272706592,6.59,1,6.36,-0.087293408,6.272706592,6.36,1,5.98,0.292706592,6.272706592,6.27,1,5.97,0.302706592,6.272706592,6.27,1,5.9475,0.325206592,6.272706592,6.309,1,6.64,-0.367293408,6.272706592,6.27,1,6.81,-0.537293408,6.272706592,6.81,1,6.78,-0.507293408,6.272706592,6.78,1,6.73,6.188578227,6.73,6.031413185,1,6.84,-0.567293408,6.031413185,6.84,1,6.9,-0.627293408,6.272706592,6.9,,1,,,6.272706592,1,6.272706592,,1000 ml,6.78,1,-0.507293408,6.272706592,6.78,,,1,6.272706592,,6.1,0.172706592,1,6.272706592,6.27,,,,5.76,1,6.272706592,6.32,1,6.3,6.02
255189.01.10,255189.01,riparia,Control,40,6.7765,4.010416899,2.514083101,6.178,0.084123491,1,5.8,0.612123491,6.412123491,1,5.936,0.326123491,6.412123491,1,5.998,0.264123491,6.412123491,1,5.56,0.852123491,6.412123491,6.41,1,6.03,0.382123491,6.412123491,6.41,1,6.07,0.20368338,6.27368338,6.27,1,5.66,0.61368338,6.27368338,6.27,1,5.81,0.46368338,6.27368338,6.27,1,5.68,0.59368338,6.27368338,6.27,1,7.516,1,,6.27368338,6.27368338,,1,6.72,-0.19490831,6.52509169,6.72,1,5.98,0.54509169,6.52509169,6.52,1,5.4,1.12509169,6.52509169,6.53,1,5.65,0.87509169,6.52509169,6.52,1,5.533,0.99209169,6.52509169,6.631,1,6.21,0.31509169,6.52509169,6.52,1,6.26,0.26509169,6.52509169,6.52,1,5.96,0.56509169,6.52509169,6.52,1,5.83,6.36933403,6.36,6.27368338,1,5.7,0.83442572,6.27368338,6.36,1,6.06,0.46509169,6.52509169,6.52,,1,,,6.52509169,1,6.52509169,,1000 ml,6.12,1,0.40509169,6.52509169,6.52509169,,,1,6.52509169,,5.44,1.08509169,1,6.52509169,6.52,,,,5.67,1,6.52509169,6.57,1,6.56,6.15
CC12.5,CC12,californica,Drought,41,6.4265,3.795282266,2.379217734,5.66,0.279096565,1,5.34,0.749096565,6.089096565,1,5.6,0.339096565,6.089096565,1,5.86,0.079096565,6.089096565,1,5.4,,Dont Water Today,,1,5.03,0.327991411,5.357991411,5.35,1,5.03,0.206891133,5.236891133,5.23,1,4.72,0.516891133,5.236891133,5.23,1,4.87,0.128969359,4.998969359,4.99,1,4.71,0.051047586,4.761047586,4.71,1,,1,4.56,0.201047586,4.761047586,4.76,1,4.62,0.141047586,4.761047586,4.76,1,4.62,0.141047586,4.761047586,4.76,1,4.55,0.211047586,4.761047586,4.76,1,4.57,0.191047586,4.761047586,4.76,1,4.6155,0.145547586,4.761047586,4.8855,1,4.58,0.181047586,4.761047586,4.76,1,4.58,0.181047586,4.761047586,4.58,1,4.5,0.023125813,4.523125813,4.52,1,4.45,4.458794336,4.45,4.523125813,1,4.47,0.291047586,4.761047586,4.76,1,4.63,0.131047586,4.761047586,4.77,,1,,,4.761047586,1,4.761047586,,,4.63,1,0.131047586,4.761047586,4.761047586,,,1,4.761047586,,4.67,-0.146874188,1,4.523125813,4.67,,,,4.71,1,4.523125813,4.71,1,4.63,4.59
b42-34.3,b42-34,cinerea,Drought,42,6.6145,3.910840297,2.451659703,6.162,-0.049391829,1,5.75,0.512608171,6.262608171,1,5.792,0.320608171,6.262608171,1,5.674,0.438608171,6.262608171,1,5.49,,Dont Water Today,,1,5.19,0.319770427,5.509770427,5.5,1,5.24,0.148670149,5.388670149,5.38,1,4.97,0.418670149,5.388670149,5.39,1,5.09,0.053504178,5.143504178,5.14,1,4.92,-0.021661792,4.898338208,4.92,1,,1,4.73,0.168338208,4.898338208,4.89,1,4.75,0.148338208,4.898338208,4.89,1,4.72,0.178338208,4.898338208,4.89,1,4.66,0.238338208,4.898338208,4.9,1,4.7,0.198338208,4.898338208,4.9,1,4.7305,0.167838208,4.898338208,4.9,1,4.66,0.238338208,4.898338208,4.89,1,4.71,0.188338208,4.898338208,4.71,1,4.62,0.033172238,4.653172238,4.65,1,4.55,4.592645311,4.59,4.653172238,1,4.57,0.330983519,4.898338208,4.89,1,4.77,0.128338208,4.898338208,4.89,,1,,,4.898338208,1,4.898338208,,,4.71,1,0.188338208,4.898338208,4.898338208,,,1,4.898338208,,4.77,-0.116827762,1,4.653172238,4.77,,,,4.62,1,4.653172238,4.653172238,1,4.73,4.64
Vru42.7,Vru42,rupestris,Control,43,6.3335,3.73811792,2.34338208,5.794,0.059263695,1,5.36,0.643263696,6.003263695,1,5.526,0.327263696,6.003263695,1,5.41,0.443263696,6.003263695,1,5.24,0.763263696,6.003263695,6.03,1,5.55,0.453263696,6.003263695,6,1,5.57,0.294823584,5.864823584,5.86,1,5.02,0.844823584,5.864823584,5.86,1,5.34,0.524823584,5.864823584,5.86,1,5.3,0.564823584,5.864823584,5.86,1,6.4705,1,,5.864823584,5.864823584,,1,5.55,0.549161792,6.099161792,6.09,1,5.11,0.989161792,6.099161792,6.09,1,4.88,1.219161792,6.099161792,6.1,1,5.08,1.019161792,6.099161792,6.09,1,5.001,1.098161792,6.099161792,6.1125,1,5.96,0.139161792,6.099161792,6.22,1,5.84,0.259161792,6.099161792,6.01,1,5.53,0.569161792,6.099161792,6.1,1,5.64,5.808798747,5.8,5.864823584,1,5.25,0.857960539,5.864823584,5.8,1,5.65,0.449161792,6.099161792,6.1,,1,,,6.099161792,1,6.099161792,,1000 ml,5.89,1,0.209161792,6.099161792,6.09,,,1,6.099161792,,4.99,1.109161792,1,6.099161792,6.09,,,,5.21,1,6.099161792,6.12,1,6.09,5.67
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,6.162,-0.130148561,1,5.858,0.173851439,6.181851439,1,5.76,0.271851439,6.181851439,1,5.794,0.237851439,6.181851439,1,5.69,0.491851439,6.181851439,6.19,1,5.922,0.259851439,6.181851439,6.18,1,5.92,0.123411328,6.043411328,6.04,1,5.62,0.423411328,6.043411328,6.04,1,5.75,0.293411328,6.043411328,6.04,1,5.71,0.333411328,6.043411328,6.04,1,6.8345,1,,6.043411328,6.043411328,,1,6.28,0.005205664,6.285205664,6.28,1,5.79,0.495205664,6.285205664,6.28,1,5.55,0.735205664,6.285205664,6.28,1,5.71,0.575205664,6.285205664,6.28,1,5.631,0.654205664,6.285205664,6.317,1,6.43,-0.144794336,6.285205664,6.43,1,6.59,-0.304794336,6.285205664,6.59,1,6.36,-0.074794336,6.285205664,6.36,1,6.51,6.358568013,6.51,6.043411328,1,6.37,-0.084794336,6.043411328,6.37,1,6.31,-0.024794336,6.285205664,6.31,,1,,,6.285205664,1,6.285205664,,1000 ml,6.33,1,-0.044794336,6.285205664,6.33,,,1,6.285205664,,5.47,0.815205664,1,6.285205664,6.28,,,,5.54,1,6.285205664,6.3,1,6.28,5.99
NY1.3,NY1,riparia,Drought,45,6.0315,3.552487465,2.227012535,5.616,-0.041462396,1,5.27,0.304537605,5.724537604,1,5.244,0.330537605,5.724537604,1,5.282,0.292537605,5.724537604,1,5.19,,Dont Water Today,5.19,1,4.99,0.049094011,5.039094011,5.03,1,4.92,-0.002006267,4.917993733,4.92,1,4.7,0.217993733,4.917993733,4.91,1,4.73,-0.034707521,4.695292479,4.69,1,4.61,-0.137408774,4.472591226,4.61,1,,1,4.48,-0.007408774,4.472591226,4.48,1,4.43,0.042591226,4.472591226,4.47,1,4.42,0.052591226,4.472591226,4.47,1,4.35,0.122591226,4.472591226,4.47,1,4.36,0.112591226,4.472591226,4.47,1,4.405,,4.472591226,4.505,1,4.35,0.122591226,4.472591226,4.47,1,4.37,0.102591226,4.472591226,4.48,1,4.37,-0.120110028,4.249889972,4.37,1,4.3,4.43181662,4.43,4.249889972,1,4.38,0.094407846,4.472591226,4.47,1,4.39,0.082591226,4.472591226,4.47,,1,,,4.472591226,1,4.472591226,,,4.37,1,0.102591226,4.472591226,4.48,,,1,4.472591226,,4.39,-0.140110028,1,4.249889972,4.39,,,,4.35,1,4.249889972,4.35,1,4.35,4.32
b40-14.8,b40-14,arizonica,Control,46,6.5695,3.88318013,2.43431987,5.934,0.137076137,1,5.41,0.661076137,6.221076137,1,5.578,0.493076137,6.221076137,1,5.584,0.487076137,6.221076137,1,5.4,0.821076137,6.221076137,6.22,1,5.64,0.581076137,6.221076137,6.22,1,5.63,0.452636026,6.082636026,6.08,1,5.19,0.892636026,6.082636026,6.09,1,5.41,0.672636026,6.082636026,6.08,1,5.33,0.752636026,6.082636026,6.08,1,6.1765,1,5.96,0.122636026,6.082636026,5.96,1,5.27,1.056068013,6.326068013,6.32,1,5.32,1.006068013,6.326068013,6.32,1,5.1,1.226068013,6.326068013,6.32,1,5.26,1.066068013,6.326068013,6.32,1,5.238,1.088068013,6.326068013,3.3625,1,5.8,0.526068013,6.326068013,6.32,1,5.91,0.416068013,6.326068013,6.32,1,5.54,0.786068013,6.326068013,6.32,1,5.56,6.081374652,6.08,6.115136026,1,5.49,0.869942665,6.115136026,6.08,1,5.74,0.618568013,6.358568013,6.36,,1,,,6.358568013,1,6.358568013,,1200 ml,6.03,1,0.328568013,6.358568013,6.42,,,1,6.358568013,,5.35,0.976068013,1,6.326068013,6.32,,,,5.48,1,6.326068013,6.35,1,6.258,watered bfore weighed
9018.2,9018,acerifolia,Drought,47,6.2945,3.714145775,2.328354225,5.94,-0.122730734,1,5.6,0.217269267,5.967269266,1,5.492,0.325269267,5.967269266,1,5.546,0.271269267,5.967269266,1,5.48,,Dont Water Today,5.48,1,5.31,-0.058576834,5.251423166,5.25,1,5.22,-0.089677112,5.130322888,5.22,1,5.04,0.090322888,5.130322888,5.13,1,4.99,-0.092512535,4.897487465,4.89,1,4.99,-0.325347957,4.664652043,4.99,1,,1,4.78,-0.115347957,4.664652043,4.78,1,4.72,-0.055347957,4.664652043,4.72,1,4.68,-0.015347957,4.664652043,4.68,1,4.57,0.094652043,4.664652043,4.67,1,4.57,0.094652043,4.664652043,4.66,1,4.5855,0.079152043,4.664652043,4.7635,1,4.58,0.084652043,4.664652043,4.66,1,4.57,0.094652043,4.664652043,4.57,1,4.51,-0.07818338,4.43181662,4.51,1,4.45,4.510328691,4.51,4.43181662,1,4.47,0.184980734,4.664652043,4.66,1,4.57,0.094652043,4.664652043,4.66,,1,,,4.664652043,1,4.664652043,,,4.54,1,0.124652043,4.664652043,4.664652043,,,1,4.664652043,,4.56,-0.12818338,1,4.43181662,4.56,,,,4.51,1,4.43181662,4.51,1,4.52,watered bfore weighed
ANU65.7,ANU65,arizonica,Control,48,6.315,3.726746518,2.336253482,5.82,0.016189415,1,5.432,0.404189415,5.986189415,1,5.382,0.454189415,5.986189415,1,5.43,0.406189415,5.986189415,1,5.3,0.686189415,5.986189415,5.98,1,5.58,0.406189415,5.986189415,5.98,1,5.61,0.237749304,5.847749304,5.84,1,5.19,0.657749304,5.847749304,5.85,1,5.38,0.467749304,5.847749304,5.84,1,5.33,0.517749304,5.847749304,5.84,1,6.786,1,6.6,-0.752250696,5.847749304,6.6,1,5.84,0.241374652,6.081374652,6.08,1,5.17,0.911374652,6.081374652,6.08,1,4.87,1.211374652,6.081374652,6.081374652,1,5.03,1.051374652,6.081374652,6.08,1,4.9005,1.180874652,6.081374652,6.0965,1,5.69,0.391374652,6.081374652,6.08,1,5.79,0.291374652,6.081374652,6.09,1,5.4,0.681374652,6.081374652,6.08,1,5.53,6.200596565,6.2,5.847749304,1,5.39,0.810596565,5.847749304,6.2,1,5.84,0.241374652,6.081374652,6.09,,1,,,6.081374652,1,6.081374652,,1000 ml,5.63,1,0.451374652,6.081374652,6.081374652,,,1,6.081374652,,4.97,1.111374652,1,6.081374652,6.08,,,,5.17,1,6.081374652,6.12,1,6.08,5.4915
V60-96.10,V60-96,vulpina,Control,49,6.408,3.783910864,2.372089136,5.91,0.012022284,1,5.616,0.306022284,6.072022284,1,5.7,0.222022284,6.072022284,1,5.706,0.216022284,6.072022284,1,5.63,0.442022284,6.072022284,6.08,1,5.84,0.232022284,6.072022284,6.07,1,5.87,0.063582173,5.933582173,5.93,1,5.57,0.363582173,5.933582173,5.93,1,5.66,0.273582173,5.933582173,5.93,1,5.62,0.313582173,5.933582173,5.93,1,7.1195,1,6.99,-1.056417827,5.933582173,6.99,1,6.66,-0.489208914,6.170791086,6.66,1,6.23,-0.059208914,6.170791086,6.23,1,5.61,0.560791086,6.170791086,6.17,1,5.72,0.450791086,6.170791086,6.19,1,5.6295,0.541291086,6.170791086,6.211,1,6.47,-0.299208914,6.170791086,6.47,1,6.61,-0.439208914,6.170791086,6.61,1,6.48,-0.309208914,6.170791086,6.48,1,6.34,6.035224234,6.34,5.933582173,1,6.37,-0.199208914,5.933582173,6.37,1,6.46,-0.289208914,6.170791086,6.46,,1,,,6.170791086,1,6.170791086,,600 ml,5.98,1,0.190791086,6.170791086,6.170791086,,,1,6.170791086,,5.45,0.720791086,1,6.170791086,6.17,,,,5.54,1,6.170791086,6.19,1,6.17,5.8445
T48.9,T48,mustangensis,Control,50,6.439,3.802965645,2.384034355,6.088,-0.13736676,1,5.72,0.230633241,6.10063324,1,5.592,0.358633241,6.10063324,1,5.604,0.346633241,6.10063324,1,5.48,0.620633241,6.10063324,6.1,1,5.71,0.390633241,6.10063324,6.1,1,5.75,0.212193129,5.962193129,5.96,1,5.35,0.612193129,5.962193129,5.96,1,5.55,0.412193129,5.962193129,5.96,1,5.46,0.502193129,5.962193129,5.96,1,7.1003,1,6.93,-0.967806871,5.962193129,6.93,1,,6.200596565,6.200596565,,1,6.38,-0.179403436,6.200596565,6.38,1,5.59,0.610596565,6.200596565,6.22,1,5.51,0.690596565,6.200596565,6.2,1,5.3815,0.819096565,6.200596565,6.237,1,6.21,-0.009403435,6.200596565,6.2,1,6.2,0.000596565,6.200596565,6.2,1,6.05,0.150596565,6.200596565,6.21,1,6.15,6.39529364,6.39,5.962193129,1,6.08,0.31529364,5.962193129,6.39,1,6.25,-0.049403435,6.200596565,6.25,,1,,,6.200596565,1,6.200596565,,1000 ml,6.24,1,-0.039403435,6.200596565,6.24,,,1,6.200596565,,5.54,0.660596565,1,6.200596565,6.2,,,,5.56,1,6.200596565,6.24,1,6.23,5.93
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,5.846,-0.054111421,1,5.476,0.315888579,5.941888579,1,5.41,0.381888579,5.941888579,1,6.4064,-0.614511421,5.941888579,1,5.28,0.661888579,5.941888579,5.95,1,5.55,0.391888579,5.941888579,5.94,1,5.58,0.223448468,5.803448468,5.8,1,5.18,0.623448468,5.803448468,5.8,1,5.4,0.403448468,5.803448468,5.8,1,5.36,0.443448468,5.803448468,5.8,1,6.5435,1,6.39,-0.586551532,5.803448468,6.39,1,5.87,0.165224234,6.035224234,6.03,1,5.4,0.635224234,6.035224234,6.03,1,5.12,0.915224234,6.035224234,6.03,1,5.32,0.715224234,6.035224234,6.05,1,5.217,0.818224234,6.035224234,6.1575,1,6.05,-0.014775766,6.035224234,6.05,1,6.25,-0.214775766,6.035224234,6.25,1,6.01,0.025224234,6.035224234,6.04,1,6.1,6.529418292,6.52,5.803448468,1,6.26,0.269418292,5.803448468,6.52,1,6.41,-0.374775766,6.035224234,6.41,,1,,,6.035224234,1,6.035224234,,1000 ml,6.23,1,-0.194775766,6.035224234,6.23,,,1,6.035224234,,5.5,0.535224234,1,6.035224234,6.03,,,,5.44,1,6.035224234,6.05,1,6.03,5.78
2214.4.5,2214.4,bloodworthiana,Drought,52,6.6415,3.927436397,2.462063603,6.366,-0.228472609,1,6.06,0.077527391,6.287527391,1,5.884,0.253527391,6.287527391,1,5.868,0.269527391,6.287527391,1,5.77,,Dont Water Today,,1,5.61,-0.078431523,5.531568477,5.53,1,5.52,-0.109531801,5.410468199,5.52,1,5.34,0.070468199,5.410468199,5.41,1,5.28,-0.115738162,5.164261838,5.16,1,5.19,-0.271944522,4.918055478,4.91,1,,1,5.05,-0.131944522,4.918055478,5.05,1,5.01,-0.091944522,4.918055478,5.01,1,4.97,-0.051944522,4.918055478,4.97,1,4.86,0.058055478,4.918055478,4.91,1,4.82,0.098055478,4.918055478,4.91,1,4.8345,,4.918055478,4.943,1,4.77,0.148055478,4.918055478,4.91,1,4.78,0.138055478,4.918055478,4.78,1,4.73,-0.058150882,4.671849118,4.73,1,4.68,4.818497215,4.81,4.671849118,1,4.68,0.246552693,4.918055478,4.95,1,4.84,0.078055478,4.918055478,4.92,,1,,,4.918055478,1,4.918055478,,,4.77,1,0.148055478,4.918055478,4.918055478,,,1,4.918055478,,4.79,-0.118150882,1,4.671849118,4.79,,,,4.74,1,4.671849118,4.74,1,4.76,4.68
2970.4,2970,popenoi,Drought,53,6.781,4.013182916,2.515817084,6.62,-0.353723306,1,6.37,-0.103723306,6.416276695,1,6.188,0.078276695,6.416276695,1,6.122,0.144276695,6.416276695,1,6.01,,Dont Water Today,6.01,1,5.88,-0.235808264,5.644191736,5.64,1,5.79,-0.266908542,5.523091458,5.79,1,5.62,-0.096908542,5.523091458,5.62,1,5.54,-0.268490251,5.271509749,5.27,1,5.46,-0.440071959,5.019928041,5.46,1,,1,5.33,-0.310071959,5.019928041,5.33,1,5.28,-0.260071959,5.019928041,5.28,1,5.24,-0.220071959,5.019928041,5.24,1,5.12,-0.100071959,5.019928041,5.12,1,5.06,-0.040071959,5.019928041,5.06,1,5.041,-0.021071959,5.019928041,5.041,1,4.95,0.069928041,5.019928041,5.01,1,4.93,0.089928041,5.019928041,4.93,1,4.88,-0.111653668,4.768346332,4.88,1,4.84,4.679458217,4.84,4.768346332,1,4.85,0.169928041,5.019928041,5.01,1,4.92,0.099928041,5.019928041,5.02,,1,,,5.019928041,1,5.019928041,,,4.9,1,0.119928041,5.019928041,5.019928041,,,1,5.019928041,,4.92,-0.151653668,1,4.768346332,4.92,,,,4.87,1,4.768346332,4.87,1,4.9,4.84
588155.01.7,588155.01,palmata,Control,54,6.8535,4.057746518,2.543753482,6.388,-0.054810585,1,6.024,0.309189415,6.483189415,1,5.98,0.353189415,6.483189415,1,6.02,0.313189415,6.483189415,1,5.92,0.563189415,6.483189415,6.48,1,6.18,0.303189415,6.483189415,6.48,1,6.19,0.154749304,6.344749304,6.34,1,5.84,0.504749304,6.344749304,6.35,1,6,0.344749304,6.344749304,6.34,1,5.95,0.394749304,6.344749304,6.34,1,7.513,1,7.36,-1.015250696,6.344749304,7.36,1,6.89,-0.290875348,6.599124652,6.89,1,6.33,0.269124652,6.599124652,6.6,1,5.66,0.939124652,6.599124652,6.59,1,5.86,0.739124652,6.599124652,6.59,1,5.7745,0.824624652,6.599124652,6.614,1,6.58,0.019124652,6.599124652,6.59,1,6.74,-0.140875348,6.599124652,6.74,1,6.36,0.239124652,6.599124652,6.59,1,6.22,6.384717502,6.38,6.377249304,2,6.01,0.593842154,6.377249304,6.38,2,6.16,0.471624652,6.631624652,6.63,,2,,,6.631624652,2,6.631624652,,1000 ml,6.46,2,0.171624652,6.631624652,6.63,,,2,6.631624652,,5.74,0.859124652,2,6.599124652,6.59,,,,5.88,2,6.599124652,6.62,2,6.62,6.31
b42-24.4,b42-24,peninsularis,Drought,55,6.6525,3.934197772,2.466302228,6.296,-0.148320334,1,5.888,0.259679666,6.297679666,1,5.774,0.373679666,6.297679666,1,5.808,0.339679666,6.297679666,1,5.66,,Dont Water Today,5.66,1,5.42,0.120449164,5.540449164,5.54,1,5.34,0.079348886,5.419348886,5.43,1,5.1,0.319348886,5.419348886,5.41,1,5.17,0.002718663,5.172718663,5.17,1,5.01,-0.08391156,4.92608844,5.01,1,,1,4.84,0.08608844,4.92608844,4.92,1,4.81,0.11608844,4.92608844,4.92,1,4.8,0.12608844,4.92608844,4.92,1,4.71,0.21608844,4.92608844,4.92608844,1,4.75,0.17608844,4.92608844,4.92,1,4.773,0.15308844,4.92608844,4.9535,1,4.71,0.21608844,4.92608844,4.92,1,4.74,0.18608844,4.92608844,4.74,1,4.67,0.009458217,4.679458217,4.67,1,4.6,4.687067317,4.68,4.679458217,1,4.64,0.047067317,4.92608844,5.45,1,5.21,-0.28391156,4.92608844,5.21,,1,,,4.92608844,1,4.92608844,,,5.02,1,-0.09391156,4.92608844,5.02,,,1,4.92608844,,4.88,0.04608844,1,4.92608844,4.93,,,,4.84,1,4.92608844,4.99,1,5,4.92
EP.1,,,Control,,6.598,3.920675023,2.457824977,6.162,-0.067124884,0,5.996,0.098875116,6.244875116,0,5.934,0.160875116,6.244875116,0,5.908,0.186875116,6.244875116,0,5.81,0.434875116,6.244875116,6.25,0,6.05,0.194875116,6.244875116,6.24,0,6.08,0.026435005,6.106435005,6.13,0,5.81,0.296435005,6.106435005,6.1,0,5.89,0.216435005,6.106435005,6.1,0,5.92,0.186435005,6.106435005,6.1,0,6.77,0,6.69,-0.583564995,6.106435005,6.69,0,,6.384717502,6.384717502,,0,6.33,0.054717502,6.384717502,6.38,0,6.15,0.234717502,6.384717502,6.38,0,6.17,0.214717502,6.384717502,6.38,0,6.191,0.193717502,6.384717502,6.394,0,6.07,0.314717502,6.384717502,6.38,0,,6.384717502,6.384717502,,0,6.25,0.134717502,6.384717502,6.38,0,6.38,6.384717502,6.38,6.106435005,0,6.19,0.194717502,6.106435005,6.39,0,,6.384717502,6.384717502,,,0,,,6.384717502,0,6.384717502,,,,0,6.384717502,6.384717502,,,,0,6.384717502,,5.85,0.534717502,0,6.384717502,6.38,,,,,0,6.384717502,,0,,
